source_id,source_type,target_id,target_type,type,severity,frequency,efficacy,first_line,interaction_type,description
DIS_00031,Disease,SYM_014,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_014,Symptom,DIS_00031,Disease,CAUSED_BY,,,,,,
DIS_00031,Disease,SYM_049,Symptom,HAS_SYMPTOM,moderate,intermittent,,,,
SYM_049,Symptom,DIS_00031,Disease,CAUSED_BY,,,,,,
DIS_00031,Disease,SYM_029,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_029,Symptom,DIS_00031,Disease,CAUSED_BY,,,,,,
DIS_00031,Disease,SYM_040,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_040,Symptom,DIS_00031,Disease,CAUSED_BY,,,,,,
DIS_00031,Disease,TRT_0003,treatment,TREATED_BY,,,low,False,,
DIS_00032,Disease,SYM_028,Symptom,HAS_SYMPTOM,severe,occasional,,,,
SYM_028,Symptom,DIS_00032,Disease,CAUSED_BY,,,,,,
DIS_00032,Disease,SYM_038,Symptom,HAS_SYMPTOM,mild,constant,,,,
SYM_038,Symptom,DIS_00032,Disease,CAUSED_BY,,,,,,
DIS_00032,Disease,SYM_009,Symptom,HAS_SYMPTOM,severe,occasional,,,,
SYM_009,Symptom,DIS_00032,Disease,CAUSED_BY,,,,,,
DIS_00032,Disease,SYM_024,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_024,Symptom,DIS_00032,Disease,CAUSED_BY,,,,,,
DIS_00032,Disease,SYM_046,Symptom,HAS_SYMPTOM,severe,occasional,,,,
SYM_046,Symptom,DIS_00032,Disease,CAUSED_BY,,,,,,
DIS_00032,Disease,TRT_0026,treatment,TREATED_BY,,,high,True,,
DIS_00032,Disease,DRG_0056,drug,TREATED_BY,,,variable,False,,
DIS_00033,Disease,SYM_026,Symptom,HAS_SYMPTOM,life-threatening,constant,,,,
SYM_026,Symptom,DIS_00033,Disease,CAUSED_BY,,,,,,
DIS_00033,Disease,SYM_035,Symptom,HAS_SYMPTOM,moderate,intermittent,,,,
SYM_035,Symptom,DIS_00033,Disease,CAUSED_BY,,,,,,
DIS_00033,Disease,SYM_031,Symptom,HAS_SYMPTOM,moderate,intermittent,,,,
SYM_031,Symptom,DIS_00033,Disease,CAUSED_BY,,,,,,
DIS_00033,Disease,SYM_036,Symptom,HAS_SYMPTOM,life-threatening,persistent,,,,
SYM_036,Symptom,DIS_00033,Disease,CAUSED_BY,,,,,,
DIS_00033,Disease,SYM_027,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_027,Symptom,DIS_00033,Disease,CAUSED_BY,,,,,,
DIS_00033,Disease,SYM_043,Symptom,HAS_SYMPTOM,moderate,intermittent,,,,
SYM_043,Symptom,DIS_00033,Disease,CAUSED_BY,,,,,,
DIS_00033,Disease,DRG_0010,drug,TREATED_BY,,,high,True,,
DIS_00034,Disease,SYM_043,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_043,Symptom,DIS_00034,Disease,CAUSED_BY,,,,,,
DIS_00034,Disease,SYM_006,Symptom,HAS_SYMPTOM,moderate,constant,,,,
SYM_006,Symptom,DIS_00034,Disease,CAUSED_BY,,,,,,
DIS_00034,Disease,SYM_030,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_030,Symptom,DIS_00034,Disease,CAUSED_BY,,,,,,
DIS_00034,Disease,SYM_030,Symptom,HAS_SYMPTOM,life-threatening,constant,,,,
SYM_030,Symptom,DIS_00034,Disease,CAUSED_BY,,,,,,
DIS_00034,Disease,SYM_025,Symptom,HAS_SYMPTOM,severe,intermittent,,,,
SYM_025,Symptom,DIS_00034,Disease,CAUSED_BY,,,,,,
DIS_00034,Disease,SYM_012,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_012,Symptom,DIS_00034,Disease,CAUSED_BY,,,,,,
DIS_00034,Disease,DRG_0064,drug,TREATED_BY,,,moderate,False,,
DIS_00034,Disease,DRG_0053,drug,TREATED_BY,,,low,True,,
DIS_00034,Disease,DRG_0005,drug,TREATED_BY,,,variable,False,,
DIS_00035,Disease,SYM_038,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_038,Symptom,DIS_00035,Disease,CAUSED_BY,,,,,,
DIS_00035,Disease,SYM_010,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_010,Symptom,DIS_00035,Disease,CAUSED_BY,,,,,,
DIS_00035,Disease,SYM_034,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_034,Symptom,DIS_00035,Disease,CAUSED_BY,,,,,,
DIS_00035,Disease,DRG_0061,drug,TREATED_BY,,,high,False,,
DIS_00036,Disease,SYM_022,Symptom,HAS_SYMPTOM,mild,constant,,,,
SYM_022,Symptom,DIS_00036,Disease,CAUSED_BY,,,,,,
DIS_00036,Disease,SYM_030,Symptom,HAS_SYMPTOM,life-threatening,persistent,,,,
SYM_030,Symptom,DIS_00036,Disease,CAUSED_BY,,,,,,
DIS_00036,Disease,SYM_027,Symptom,HAS_SYMPTOM,severe,persistent,,,,
SYM_027,Symptom,DIS_00036,Disease,CAUSED_BY,,,,,,
DIS_00036,Disease,DRG_0022,drug,TREATED_BY,,,high,False,,
DIS_00036,Disease,TRT_0009,treatment,TREATED_BY,,,low,True,,
DIS_00037,Disease,SYM_038,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_038,Symptom,DIS_00037,Disease,CAUSED_BY,,,,,,
DIS_00037,Disease,SYM_043,Symptom,HAS_SYMPTOM,severe,occasional,,,,
SYM_043,Symptom,DIS_00037,Disease,CAUSED_BY,,,,,,
DIS_00037,Disease,SYM_019,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_019,Symptom,DIS_00037,Disease,CAUSED_BY,,,,,,
DIS_00037,Disease,SYM_009,Symptom,HAS_SYMPTOM,mild,persistent,,,,
SYM_009,Symptom,DIS_00037,Disease,CAUSED_BY,,,,,,
DIS_00037,Disease,SYM_017,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_017,Symptom,DIS_00037,Disease,CAUSED_BY,,,,,,
DIS_00037,Disease,SYM_018,Symptom,HAS_SYMPTOM,severe,occasional,,,,
SYM_018,Symptom,DIS_00037,Disease,CAUSED_BY,,,,,,
DIS_00037,Disease,DRG_0015,drug,TREATED_BY,,,moderate,True,,
DIS_00037,Disease,DRG_0085,drug,TREATED_BY,,,variable,False,,
DIS_00037,Disease,TRT_0019,treatment,TREATED_BY,,,moderate,False,,
DIS_00038,Disease,SYM_032,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_032,Symptom,DIS_00038,Disease,CAUSED_BY,,,,,,
DIS_00038,Disease,SYM_022,Symptom,HAS_SYMPTOM,mild,intermittent,,,,
SYM_022,Symptom,DIS_00038,Disease,CAUSED_BY,,,,,,
DIS_00038,Disease,SYM_039,Symptom,HAS_SYMPTOM,moderate,constant,,,,
SYM_039,Symptom,DIS_00038,Disease,CAUSED_BY,,,,,,
DIS_00038,Disease,SYM_049,Symptom,HAS_SYMPTOM,life-threatening,constant,,,,
SYM_049,Symptom,DIS_00038,Disease,CAUSED_BY,,,,,,
DIS_00038,Disease,DRG_0085,drug,TREATED_BY,,,variable,True,,
DIS_00039,Disease,SYM_037,Symptom,HAS_SYMPTOM,severe,occasional,,,,
SYM_037,Symptom,DIS_00039,Disease,CAUSED_BY,,,,,,
DIS_00039,Disease,SYM_042,Symptom,HAS_SYMPTOM,severe,occasional,,,,
SYM_042,Symptom,DIS_00039,Disease,CAUSED_BY,,,,,,
DIS_00039,Disease,SYM_004,Symptom,HAS_SYMPTOM,moderate,constant,,,,
SYM_004,Symptom,DIS_00039,Disease,CAUSED_BY,,,,,,
DIS_00039,Disease,SYM_026,Symptom,HAS_SYMPTOM,life-threatening,persistent,,,,
SYM_026,Symptom,DIS_00039,Disease,CAUSED_BY,,,,,,
DIS_00039,Disease,TRT_0011,treatment,TREATED_BY,,,moderate,False,,
DIS_00039,Disease,TRT_0003,treatment,TREATED_BY,,,variable,False,,
DIS_00040,Disease,SYM_010,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_010,Symptom,DIS_00040,Disease,CAUSED_BY,,,,,,
DIS_00040,Disease,SYM_019,Symptom,HAS_SYMPTOM,life-threatening,constant,,,,
SYM_019,Symptom,DIS_00040,Disease,CAUSED_BY,,,,,,
DIS_00040,Disease,SYM_044,Symptom,HAS_SYMPTOM,severe,occasional,,,,
SYM_044,Symptom,DIS_00040,Disease,CAUSED_BY,,,,,,
DIS_00040,Disease,SYM_007,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_007,Symptom,DIS_00040,Disease,CAUSED_BY,,,,,,
DIS_00040,Disease,SYM_040,Symptom,HAS_SYMPTOM,severe,persistent,,,,
SYM_040,Symptom,DIS_00040,Disease,CAUSED_BY,,,,,,
DIS_00040,Disease,DRG_0035,drug,TREATED_BY,,,high,False,,
DIS_00040,Disease,DRG_0084,drug,TREATED_BY,,,variable,False,,
DIS_00041,Disease,SYM_047,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_047,Symptom,DIS_00041,Disease,CAUSED_BY,,,,,,
DIS_00041,Disease,SYM_044,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_044,Symptom,DIS_00041,Disease,CAUSED_BY,,,,,,
DIS_00041,Disease,SYM_036,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_036,Symptom,DIS_00041,Disease,CAUSED_BY,,,,,,
DIS_00041,Disease,SYM_005,Symptom,HAS_SYMPTOM,mild,constant,,,,
SYM_005,Symptom,DIS_00041,Disease,CAUSED_BY,,,,,,
DIS_00041,Disease,DRG_0068,drug,TREATED_BY,,,high,False,,
DIS_00042,Disease,SYM_015,Symptom,HAS_SYMPTOM,severe,persistent,,,,
SYM_015,Symptom,DIS_00042,Disease,CAUSED_BY,,,,,,
DIS_00042,Disease,SYM_013,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_013,Symptom,DIS_00042,Disease,CAUSED_BY,,,,,,
DIS_00042,Disease,SYM_040,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_040,Symptom,DIS_00042,Disease,CAUSED_BY,,,,,,
DIS_00042,Disease,SYM_039,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_039,Symptom,DIS_00042,Disease,CAUSED_BY,,,,,,
DIS_00042,Disease,SYM_046,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_046,Symptom,DIS_00042,Disease,CAUSED_BY,,,,,,
DIS_00042,Disease,DRG_0017,drug,TREATED_BY,,,variable,True,,
DIS_00042,Disease,TRT_0030,treatment,TREATED_BY,,,high,True,,
DIS_00042,Disease,DRG_0033,drug,TREATED_BY,,,low,False,,
DIS_00043,Disease,SYM_041,Symptom,HAS_SYMPTOM,life-threatening,persistent,,,,
SYM_041,Symptom,DIS_00043,Disease,CAUSED_BY,,,,,,
DIS_00043,Disease,SYM_028,Symptom,HAS_SYMPTOM,severe,persistent,,,,
SYM_028,Symptom,DIS_00043,Disease,CAUSED_BY,,,,,,
DIS_00043,Disease,SYM_011,Symptom,HAS_SYMPTOM,mild,persistent,,,,
SYM_011,Symptom,DIS_00043,Disease,CAUSED_BY,,,,,,
DIS_00043,Disease,DRG_0049,drug,TREATED_BY,,,variable,False,,
DIS_00044,Disease,SYM_017,Symptom,HAS_SYMPTOM,severe,intermittent,,,,
SYM_017,Symptom,DIS_00044,Disease,CAUSED_BY,,,,,,
DIS_00044,Disease,SYM_029,Symptom,HAS_SYMPTOM,mild,constant,,,,
SYM_029,Symptom,DIS_00044,Disease,CAUSED_BY,,,,,,
DIS_00044,Disease,SYM_013,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_013,Symptom,DIS_00044,Disease,CAUSED_BY,,,,,,
DIS_00044,Disease,DRG_0063,drug,TREATED_BY,,,high,True,,
DIS_00044,Disease,DRG_0070,drug,TREATED_BY,,,variable,True,,
DIS_00044,Disease,DRG_0079,drug,TREATED_BY,,,high,False,,
DIS_00045,Disease,SYM_007,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_007,Symptom,DIS_00045,Disease,CAUSED_BY,,,,,,
DIS_00045,Disease,SYM_005,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_005,Symptom,DIS_00045,Disease,CAUSED_BY,,,,,,
DIS_00045,Disease,SYM_002,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_002,Symptom,DIS_00045,Disease,CAUSED_BY,,,,,,
DIS_00045,Disease,SYM_042,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_042,Symptom,DIS_00045,Disease,CAUSED_BY,,,,,,
DIS_00045,Disease,SYM_043,Symptom,HAS_SYMPTOM,life-threatening,persistent,,,,
SYM_043,Symptom,DIS_00045,Disease,CAUSED_BY,,,,,,
DIS_00045,Disease,TRT_0005,treatment,TREATED_BY,,,low,False,,
DIS_00046,Disease,SYM_033,Symptom,HAS_SYMPTOM,life-threatening,constant,,,,
SYM_033,Symptom,DIS_00046,Disease,CAUSED_BY,,,,,,
DIS_00046,Disease,SYM_028,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_028,Symptom,DIS_00046,Disease,CAUSED_BY,,,,,,
DIS_00046,Disease,SYM_035,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_035,Symptom,DIS_00046,Disease,CAUSED_BY,,,,,,
DIS_00046,Disease,TRT_0004,treatment,TREATED_BY,,,variable,True,,
DIS_00046,Disease,DRG_0073,drug,TREATED_BY,,,low,False,,
DIS_00047,Disease,SYM_026,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_026,Symptom,DIS_00047,Disease,CAUSED_BY,,,,,,
DIS_00047,Disease,SYM_024,Symptom,HAS_SYMPTOM,severe,occasional,,,,
SYM_024,Symptom,DIS_00047,Disease,CAUSED_BY,,,,,,
DIS_00047,Disease,SYM_030,Symptom,HAS_SYMPTOM,severe,intermittent,,,,
SYM_030,Symptom,DIS_00047,Disease,CAUSED_BY,,,,,,
DIS_00047,Disease,SYM_012,Symptom,HAS_SYMPTOM,mild,constant,,,,
SYM_012,Symptom,DIS_00047,Disease,CAUSED_BY,,,,,,
DIS_00047,Disease,SYM_043,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_043,Symptom,DIS_00047,Disease,CAUSED_BY,,,,,,
DIS_00047,Disease,DRG_0050,drug,TREATED_BY,,,high,False,,
DIS_00047,Disease,DRG_0063,drug,TREATED_BY,,,high,False,,
DIS_00047,Disease,TRT_0010,treatment,TREATED_BY,,,moderate,True,,
DIS_00048,Disease,SYM_013,Symptom,HAS_SYMPTOM,mild,intermittent,,,,
SYM_013,Symptom,DIS_00048,Disease,CAUSED_BY,,,,,,
DIS_00048,Disease,SYM_032,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_032,Symptom,DIS_00048,Disease,CAUSED_BY,,,,,,
DIS_00048,Disease,SYM_035,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_035,Symptom,DIS_00048,Disease,CAUSED_BY,,,,,,
DIS_00048,Disease,TRT_0022,treatment,TREATED_BY,,,variable,True,,
DIS_00048,Disease,DRG_0005,drug,TREATED_BY,,,low,True,,
DIS_00048,Disease,DRG_0044,drug,TREATED_BY,,,high,False,,
DIS_00049,Disease,SYM_014,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_014,Symptom,DIS_00049,Disease,CAUSED_BY,,,,,,
DIS_00049,Disease,SYM_048,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_048,Symptom,DIS_00049,Disease,CAUSED_BY,,,,,,
DIS_00049,Disease,SYM_003,Symptom,HAS_SYMPTOM,moderate,constant,,,,
SYM_003,Symptom,DIS_00049,Disease,CAUSED_BY,,,,,,
DIS_00049,Disease,DRG_0003,drug,TREATED_BY,,,variable,True,,
DIS_00049,Disease,DRG_0032,drug,TREATED_BY,,,moderate,True,,
DIS_00049,Disease,DRG_0023,drug,TREATED_BY,,,high,False,,
DIS_00050,Disease,SYM_030,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_030,Symptom,DIS_00050,Disease,CAUSED_BY,,,,,,
DIS_00050,Disease,SYM_007,Symptom,HAS_SYMPTOM,mild,constant,,,,
SYM_007,Symptom,DIS_00050,Disease,CAUSED_BY,,,,,,
DIS_00050,Disease,SYM_039,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_039,Symptom,DIS_00050,Disease,CAUSED_BY,,,,,,
DIS_00050,Disease,DRG_0055,drug,TREATED_BY,,,low,False,,
DIS_00051,Disease,SYM_008,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_008,Symptom,DIS_00051,Disease,CAUSED_BY,,,,,,
DIS_00051,Disease,SYM_014,Symptom,HAS_SYMPTOM,mild,intermittent,,,,
SYM_014,Symptom,DIS_00051,Disease,CAUSED_BY,,,,,,
DIS_00051,Disease,SYM_022,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_022,Symptom,DIS_00051,Disease,CAUSED_BY,,,,,,
DIS_00051,Disease,SYM_018,Symptom,HAS_SYMPTOM,moderate,constant,,,,
SYM_018,Symptom,DIS_00051,Disease,CAUSED_BY,,,,,,
DIS_00051,Disease,SYM_011,Symptom,HAS_SYMPTOM,severe,intermittent,,,,
SYM_011,Symptom,DIS_00051,Disease,CAUSED_BY,,,,,,
DIS_00051,Disease,DRG_0032,drug,TREATED_BY,,,high,True,,
DIS_00051,Disease,DRG_0013,drug,TREATED_BY,,,variable,True,,
DIS_00052,Disease,SYM_032,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_032,Symptom,DIS_00052,Disease,CAUSED_BY,,,,,,
DIS_00052,Disease,SYM_001,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_001,Symptom,DIS_00052,Disease,CAUSED_BY,,,,,,
DIS_00052,Disease,SYM_046,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_046,Symptom,DIS_00052,Disease,CAUSED_BY,,,,,,
DIS_00052,Disease,TRT_0019,treatment,TREATED_BY,,,variable,True,,
DIS_00052,Disease,DRG_0027,drug,TREATED_BY,,,moderate,False,,
DIS_00052,Disease,DRG_0067,drug,TREATED_BY,,,variable,False,,
DIS_00053,Disease,SYM_012,Symptom,HAS_SYMPTOM,mild,intermittent,,,,
SYM_012,Symptom,DIS_00053,Disease,CAUSED_BY,,,,,,
DIS_00053,Disease,SYM_046,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_046,Symptom,DIS_00053,Disease,CAUSED_BY,,,,,,
DIS_00053,Disease,SYM_041,Symptom,HAS_SYMPTOM,severe,persistent,,,,
SYM_041,Symptom,DIS_00053,Disease,CAUSED_BY,,,,,,
DIS_00053,Disease,SYM_027,Symptom,HAS_SYMPTOM,mild,intermittent,,,,
SYM_027,Symptom,DIS_00053,Disease,CAUSED_BY,,,,,,
DIS_00053,Disease,DRG_0016,drug,TREATED_BY,,,high,False,,
DIS_00054,Disease,SYM_030,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_030,Symptom,DIS_00054,Disease,CAUSED_BY,,,,,,
DIS_00054,Disease,SYM_004,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_004,Symptom,DIS_00054,Disease,CAUSED_BY,,,,,,
DIS_00054,Disease,SYM_010,Symptom,HAS_SYMPTOM,life-threatening,constant,,,,
SYM_010,Symptom,DIS_00054,Disease,CAUSED_BY,,,,,,
DIS_00054,Disease,SYM_012,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_012,Symptom,DIS_00054,Disease,CAUSED_BY,,,,,,
DIS_00054,Disease,DRG_0083,drug,TREATED_BY,,,low,False,,
DIS_00055,Disease,SYM_028,Symptom,HAS_SYMPTOM,severe,persistent,,,,
SYM_028,Symptom,DIS_00055,Disease,CAUSED_BY,,,,,,
DIS_00055,Disease,SYM_040,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_040,Symptom,DIS_00055,Disease,CAUSED_BY,,,,,,
DIS_00055,Disease,SYM_007,Symptom,HAS_SYMPTOM,mild,intermittent,,,,
SYM_007,Symptom,DIS_00055,Disease,CAUSED_BY,,,,,,
DIS_00055,Disease,SYM_011,Symptom,HAS_SYMPTOM,mild,constant,,,,
SYM_011,Symptom,DIS_00055,Disease,CAUSED_BY,,,,,,
DIS_00055,Disease,DRG_0015,drug,TREATED_BY,,,high,True,,
DIS_00055,Disease,TRT_0008,treatment,TREATED_BY,,,variable,False,,
DIS_00055,Disease,DRG_0054,drug,TREATED_BY,,,moderate,False,,
DIS_00056,Disease,SYM_008,Symptom,HAS_SYMPTOM,severe,intermittent,,,,
SYM_008,Symptom,DIS_00056,Disease,CAUSED_BY,,,,,,
DIS_00056,Disease,SYM_007,Symptom,HAS_SYMPTOM,moderate,constant,,,,
SYM_007,Symptom,DIS_00056,Disease,CAUSED_BY,,,,,,
DIS_00056,Disease,SYM_013,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_013,Symptom,DIS_00056,Disease,CAUSED_BY,,,,,,
DIS_00056,Disease,SYM_005,Symptom,HAS_SYMPTOM,life-threatening,constant,,,,
SYM_005,Symptom,DIS_00056,Disease,CAUSED_BY,,,,,,
DIS_00056,Disease,TRT_0029,treatment,TREATED_BY,,,variable,True,,
DIS_00057,Disease,SYM_040,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_040,Symptom,DIS_00057,Disease,CAUSED_BY,,,,,,
DIS_00057,Disease,SYM_025,Symptom,HAS_SYMPTOM,severe,intermittent,,,,
SYM_025,Symptom,DIS_00057,Disease,CAUSED_BY,,,,,,
DIS_00057,Disease,SYM_030,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_030,Symptom,DIS_00057,Disease,CAUSED_BY,,,,,,
DIS_00057,Disease,SYM_018,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_018,Symptom,DIS_00057,Disease,CAUSED_BY,,,,,,
DIS_00057,Disease,DRG_0005,drug,TREATED_BY,,,high,False,,
DIS_00058,Disease,SYM_008,Symptom,HAS_SYMPTOM,life-threatening,constant,,,,
SYM_008,Symptom,DIS_00058,Disease,CAUSED_BY,,,,,,
DIS_00058,Disease,SYM_027,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_027,Symptom,DIS_00058,Disease,CAUSED_BY,,,,,,
DIS_00058,Disease,SYM_015,Symptom,HAS_SYMPTOM,severe,intermittent,,,,
SYM_015,Symptom,DIS_00058,Disease,CAUSED_BY,,,,,,
DIS_00058,Disease,SYM_041,Symptom,HAS_SYMPTOM,moderate,intermittent,,,,
SYM_041,Symptom,DIS_00058,Disease,CAUSED_BY,,,,,,
DIS_00058,Disease,DRG_0053,drug,TREATED_BY,,,variable,True,,
DIS_00059,Disease,SYM_030,Symptom,HAS_SYMPTOM,severe,occasional,,,,
SYM_030,Symptom,DIS_00059,Disease,CAUSED_BY,,,,,,
DIS_00059,Disease,SYM_047,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_047,Symptom,DIS_00059,Disease,CAUSED_BY,,,,,,
DIS_00059,Disease,SYM_016,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_016,Symptom,DIS_00059,Disease,CAUSED_BY,,,,,,
DIS_00059,Disease,SYM_038,Symptom,HAS_SYMPTOM,moderate,intermittent,,,,
SYM_038,Symptom,DIS_00059,Disease,CAUSED_BY,,,,,,
DIS_00059,Disease,SYM_037,Symptom,HAS_SYMPTOM,mild,constant,,,,
SYM_037,Symptom,DIS_00059,Disease,CAUSED_BY,,,,,,
DIS_00059,Disease,SYM_003,Symptom,HAS_SYMPTOM,mild,constant,,,,
SYM_003,Symptom,DIS_00059,Disease,CAUSED_BY,,,,,,
DIS_00059,Disease,TRT_0014,treatment,TREATED_BY,,,high,False,,
DIS_00059,Disease,DRG_0068,drug,TREATED_BY,,,variable,False,,
DIS_00059,Disease,TRT_0019,treatment,TREATED_BY,,,high,False,,
DIS_00060,Disease,SYM_016,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_016,Symptom,DIS_00060,Disease,CAUSED_BY,,,,,,
DIS_00060,Disease,SYM_045,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_045,Symptom,DIS_00060,Disease,CAUSED_BY,,,,,,
DIS_00060,Disease,SYM_009,Symptom,HAS_SYMPTOM,severe,persistent,,,,
SYM_009,Symptom,DIS_00060,Disease,CAUSED_BY,,,,,,
DIS_00060,Disease,SYM_016,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_016,Symptom,DIS_00060,Disease,CAUSED_BY,,,,,,
DIS_00060,Disease,SYM_031,Symptom,HAS_SYMPTOM,severe,intermittent,,,,
SYM_031,Symptom,DIS_00060,Disease,CAUSED_BY,,,,,,
DIS_00060,Disease,SYM_046,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_046,Symptom,DIS_00060,Disease,CAUSED_BY,,,,,,
DIS_00060,Disease,DRG_0060,drug,TREATED_BY,,,moderate,False,,
DIS_00060,Disease,DRG_0024,drug,TREATED_BY,,,low,False,,
DIS_00061,Disease,SYM_041,Symptom,HAS_SYMPTOM,mild,constant,,,,
SYM_041,Symptom,DIS_00061,Disease,CAUSED_BY,,,,,,
DIS_00061,Disease,SYM_045,Symptom,HAS_SYMPTOM,severe,occasional,,,,
SYM_045,Symptom,DIS_00061,Disease,CAUSED_BY,,,,,,
DIS_00061,Disease,SYM_019,Symptom,HAS_SYMPTOM,life-threatening,persistent,,,,
SYM_019,Symptom,DIS_00061,Disease,CAUSED_BY,,,,,,
DIS_00061,Disease,DRG_0079,drug,TREATED_BY,,,moderate,True,,
DIS_00061,Disease,DRG_0080,drug,TREATED_BY,,,low,True,,
DIS_00061,Disease,DRG_0066,drug,TREATED_BY,,,low,True,,
DIS_00062,Disease,SYM_025,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_025,Symptom,DIS_00062,Disease,CAUSED_BY,,,,,,
DIS_00062,Disease,SYM_040,Symptom,HAS_SYMPTOM,mild,persistent,,,,
SYM_040,Symptom,DIS_00062,Disease,CAUSED_BY,,,,,,
DIS_00062,Disease,SYM_024,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_024,Symptom,DIS_00062,Disease,CAUSED_BY,,,,,,
DIS_00062,Disease,TRT_0006,treatment,TREATED_BY,,,moderate,True,,
DIS_00062,Disease,DRG_0043,drug,TREATED_BY,,,moderate,True,,
DIS_00062,Disease,DRG_0084,drug,TREATED_BY,,,variable,True,,
DIS_00063,Disease,SYM_021,Symptom,HAS_SYMPTOM,severe,persistent,,,,
SYM_021,Symptom,DIS_00063,Disease,CAUSED_BY,,,,,,
DIS_00063,Disease,SYM_033,Symptom,HAS_SYMPTOM,life-threatening,persistent,,,,
SYM_033,Symptom,DIS_00063,Disease,CAUSED_BY,,,,,,
DIS_00063,Disease,SYM_004,Symptom,HAS_SYMPTOM,mild,persistent,,,,
SYM_004,Symptom,DIS_00063,Disease,CAUSED_BY,,,,,,
DIS_00063,Disease,SYM_023,Symptom,HAS_SYMPTOM,life-threatening,constant,,,,
SYM_023,Symptom,DIS_00063,Disease,CAUSED_BY,,,,,,
DIS_00063,Disease,DRG_0068,drug,TREATED_BY,,,high,False,,
DIS_00063,Disease,TRT_0006,treatment,TREATED_BY,,,low,False,,
DIS_00063,Disease,DRG_0080,drug,TREATED_BY,,,low,True,,
DIS_00064,Disease,SYM_030,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_030,Symptom,DIS_00064,Disease,CAUSED_BY,,,,,,
